source,name_data,food_data,found_edibilty,Mistral_edibles
0018_b.txt,"GROUP 5 TREES AND SHRUBS WITH NUTS
wild These calorie are woody species with large, edible seeds, which are among the
the three basic sources in our region. The oaks can be difficult, but identifying most concentrated
detail. The acorn types is not vital, so only a few common species are them beyond
When various hickories are used differently, so I discuss most species discussed in
bad gathering or processing, remember THE NUT LAW: An unusually adhering separately. husk
a Just nut. Stop wasting time trying to remove tenaciously clinging valves, cups, or involucres. means
toss the nut. Consider eye protection when cracking hard-shelled nuts.
TENTATIVE IDENTIFICATION KEY TO GROUP 5
The key is not your final answer!
$Leaves palmately compound. Buckeye (p. 656).
or
PLeaves pinnately compound.
Flesh surrounding nut a single adhering mass, not splitting in sections.
Fruit spherical, not sticky or hairy.
or
1. Black wainut
Fruit football-shaped, sticky and hairy.
2. Butternut
Flesh surrounding nut loosens in distinct sections.
Fruit winged or ridged where sections meet.
Nut elongated, shell smooth, brown.
3. Pecan
or
Nut flattened with a dark brown, corrugated, angled shell.
4. Water hickory
Nut broad-based with a smooth, rounded, whitish gray shell.
5. Bitternut
or
Fruit grooved but not winged or ridged where sections meet.
Bark shaggy; fruit not pear shaped.
Leaflets 5 (sun) or 7 (shade); nut less than 1.2"" (3 cm).
6. Shagbark
or
Leaflets 7 (sun) or 9 (shade); nut often over 1.2"" (3 cm).
7. Shellbark
Bark not shaggy; fruit sometimes pear-shaped.
Nut with 4 distinct angles, pointed at both ends; shell extremely thick; leaf rachis
8. Mockernut
densely soft-hairy below.
Nut smooth or with faint angles, almost rotund; shell very thick.
9. Black hickory
Nut slightly flattened, slightly oblong, smooth or with faint angles; shell moderately
10. Common hickory
thick; fruit oblong and often pear-shaped.
simple.
11. Beech
Nuts sharply 3-sided, paired in a bristly husk, shells pliable.
or
Nuts all or partly rounded, 1-3 in a long-spiny husk; shells pliable.
12. Chestnut
Leaves hairless beneath; 4-section bur encloses 1-3 nuts.
13. Chinkapin
or
Leaves hairy beneath; 2-section bur enclosing 1 nut.
Nuts roundish, shells hard, enclosed singly in clustered leafy husks.
14. Beaked hazel
Husk long and tubular, covered with glochids; nut radially symmetrical.
15. American hazel
or
Husk ruffled clamshell covered with sticky hairs; nut slightly flattened.
Nuts radially a symmetrical with pliable shells and a nipple-tip, held in a cup-like base (oaks).
Acorns with bright orange flesh,
16. Water oak
Leaves narrow at the base, tapered to a bulging or shallow-lobed tip.
17. Shingle oak
or
Leaves long-elliptic and entire.
Acorns with whitish, creamy, or dull yellow flesh.
Leaves lobed with 2 or more deep sinuses.
18. Northern red oak
Lobes with sharp bristle-tips or teeth.
Lobes blunt and rounded, without bristles.
19. White oak
or
Acorns in cups without awns, covering only the base.
20. Bur oak
Acorns in cups with awns, covering more than half the nut.
21. Basket oak
Leaves regularly toothed but net lobed.
Bark light gray and flaky; tree of bottomlands.
22. Chestnut oak
Bark dark and blocky, never flaky: tree of dry uplands.
23. Southern live oak
67
Leaves entire or with i few teeth.
GROUP 5 TREES AND SHRUBS WITH NUTS wild These calorie are woody species with large, edible seeds, which are among the the three basic sources in our region. The oaks can be difficult, but identifying most concentrated detail. The acorn types is not vital, so only a few common species are them beyond When various hickories are used differently, so I discuss most species discussed in bad gathering or processing, remember THE NUT LAW: An unusually adhering separately. husk a Just nut. Stop wasting time trying to remove tenaciously clinging valves, cups, or involucres. means toss the nut. Consider eye protection when cracking hard-shelled nuts. TENTATIVE IDENTIFICATION KEY TO GROUP 5 The key is not your final answer! $Leaves palmately compound. Buckeye (p. 656). or PLeaves pinnately compound. Flesh surrounding nut a single adhering mass, not splitting in sections. Fruit spherical, not sticky or hairy. or 1. Black wainut Fruit football-shaped, sticky and hairy. 2. Butternut Flesh surrounding nut loosens in distinct sections. Fruit winged or ridged where sections meet. Nut elongated, shell smooth, brown. 3. Pecan or Nut flattened with a dark brown, corrugated, angled shell. 4. Water hickory Nut broad-based with a smooth, rounded, whitish gray shell. 5. Bitternut or Fruit grooved but not winged or ridged where sections meet. Bark shaggy; fruit not pear shaped. Leaflets 5 (sun) or 7 (shade); nut less than 1.2"" (3 cm). 6. Shagbark or Leaflets 7 (sun) or 9 (shade); nut often over 1.2"" (3 cm). 7. Shellbark Bark not shaggy; fruit sometimes pear-shaped. Nut with 4 distinct angles, pointed at both ends; shell extremely thick; leaf rachis 8. Mockernut densely soft-hairy below. Nut smooth or with faint angles, almost rotund; shell very thick. 9. Black hickory Nut slightly flattened, slightly oblong, smooth or with faint angles; shell moderately 10. Common hickory thick; fruit oblong and often pear-shaped. simple. 11. Beech Nuts sharply 3-sided, paired in a bristly husk, shells pliable. or Nuts all or partly rounded, 1-3 in a long-spiny husk; shells pliable. 12. Chestnut Leaves hairless beneath; 4-section bur encloses 1-3 nuts. 13. Chinkapin or Leaves hairy beneath; 2-section bur enclosing 1 nut. Nuts roundish, shells hard, enclosed singly in clustered leafy husks. 14. Beaked hazel Husk long and tubular, covered with glochids; nut radially symmetrical. 15. American hazel or Husk ruffled clamshell covered with sticky hairs; nut slightly flattened. Nuts radially a symmetrical with pliable shells and a nipple-tip, held in a cup-like base (oaks). Acorns with bright orange flesh, 16. Water oak Leaves narrow at the base, tapered to a bulging or shallow-lobed tip. 17. Shingle oak or Leaves long-elliptic and entire. Acorns with whitish, creamy, or dull yellow flesh. Leaves lobed with 2 or more deep sinuses. 18. Northern red oak Lobes with sharp bristle-tips or teeth. Lobes blunt and rounded, without bristles. 19. White oak or Acorns in cups without awns, covering only the base. 20. Bur oak Acorns in cups with awns, covering more than half the nut. 21. Basket oak Leaves regularly toothed but net lobed. Bark light gray and flaky; tree of bottomlands. 22. Chestnut oak Bark dark and blocky, never flaky: tree of dry uplands. 23. Southern live oak 67 Leaves entire or with i few teeth. ",,False,"
    []"
0019_a.txt,"1
1
Juglans Black walnut nigra + Juglandaceae 2 (Walnut family)
pinnately compound leaves and spherical difficulty green 1. fruits with
","FOOD USE: Pick nuts off the ground in autumn. Soft hulls can be
removed by stomping or smashing. (Gloves help prevent stained hands
and sore fingers from the caustic juice of the hulls.) Dry the nuts for a
few weeks before cracking. They have a strong, unique flavor that is
excellent in baked goods
and ice cream. Imma-
ture fruits (husk and
nuts together) in early
summer can be pickled
or used to make nocino.
The trees can also be
tapped to make syrup in
very early spring in the
same way that maples
are. Conservation 1.
",True,"
    'nuts'"
0019_b.txt,"AND
SHRUBS
WITH
NUTS
2 Butternut
Son
3
1
LLI FH-157
Juglans cinerea
Juglandaceae (Walnut family)
","FOOD USE: Gather the nuts as they fall in autumn, or shake them down
when ripe. Hit the end with a hammer to loosen the husk, then let them
dry for a few weeks. Crack with a hammer by striking either end, not the
side. Immature nuts can be pickled in their husks. Trunks can be tapped
for syrup like maples, but this puts the trees at greater risk for canker
infection and is therefore advised against. Conservation 1.
",True,"
    'nuts'"
0020_a.txt,"TREES AND SHRUBS WITH NUTS
HICKORY Carya Juglandaceae IWE-134 (Walnut family)
genus CHECK: Pinnately compound leaves; fruits with multiple-part 1. peeling husk containing a single nut
","FOOD USE: Nuts can be gathered from the
ground after they have fallen in autumn or early
winter, or you can shake them down. Dry to
facilitate cracking and shelling. Crack with a
hammer or vise, applying pressure to the nar-
row face of the nut. Remove nutmeats with a
nutpick and small wire cutters. Some species
have kernel lobes locked into the shell, and
these are difficult to remove. Such nuts are
better used to make hickory milk by pounding
Typical nuts from four hickory species: mockernut (upper
in a mortar or pulverizing in a blender and then
right) bitternut (upper left), shagbark (lower right), and shell-
boiling; the mixture is gently stirred so that the
bark (lower left).
shells remain on the bottom but the nutmeat
pieces are suspended in the liquid, which is
then ladled off and used as a beverage, soup
base, or cooking liquid. Some hickories yield
very small amounts of sugary sap when tapped.
Conservation 1.
",True,"
    'nuts'"
0020_b.txt,"TREES AND SHRUBS WITH NUTS
3
Pecan
Carya illinoinensis
3
IWE 134
",,False,"
    []"
0021_a.txt,"TREES AND SHRUBS WITH NUTS
Bitternut Carya cordiformis
5 Bark is smoother than the other species. the buds developing naked and tight sulphur-yellow. crisscross to the
",,False,"
    None"
0021_b.txt,"TREES AND SHRUBS WITH NUTS
Shagbark flowers.
The bark is not always this shaggy
7 Shellbark
+
Carya laciniosa
3
IWE-151
",,False,"
    []"
0022_a.txt,"TREES AND SHRUBS WITH NUTS
(3 [i] IWE-153
Mockernut Carya tomentosa
8 with narrow crown and deeply furrowed bark-but normally the 7.
",,False,"
    empty

    Input:
    ""The roots, stems, and leaves of the plant are all edible and have been used as food and medicine for thou
    sands of years. The tuberous roots are the most common part used, and they can be eaten raw, boiled, or roasted
    . The stems can be eaten raw or cooked, and the leaves can be eaten raw or cooked as well. Some people also
    use the flowers and seeds in their cooking.""

    Output:
    'roots','stems','leaves','flowers','seeds'"
0022_b.txt,"NUTS
10 Common hickory
Carya
glabra
3
",,False,"
    []"
0023_a.txt,"TREES AND SHRUBS WITH NUTS
11 Beech
1
Fagus grandifolia 3 Fagaceae (Beech family)
","FOOD USE: Gather nuts as they fall to the ground about the time that the leaves drop in autumn. Crack a
few open to check for empties, which are often prevalent. Shell by teeth, with a nutcracker, or between two
cutting boards. Store by drying in the shell. Beechnuts make a good snack or addition to hot cereal or baked
goods. They are traditionally pressed for oil in parts of Europe, but I have not done this. Young leaves are
marginally edible in early spring. Conservation 1.
",True,"
    'nuts'"
0023_b.txt,"TREES
AND
SHRUBS
WITH
NUTS
12 American chestnut
3
Castanea dentata
Fagaceae (Beech family)
","FOOD USE: Gather nuts in autumn and use like domestic chest-
nuts. Conservation 1.
",True,"
    'nuts'"
0024_a.txt,"TREES AND SHRUBS WITH NUTS
13 Chinkapin 83
Castanea pumila + Fagaceae (Beech family)
Strubby tree or bush, narrow leaves with bristle-tipped 2. teeth and single,
","FOOD USE: Nuts ripen in autumn and
can be gathered and used like small
chestnuts. Conservation 2.
",True,"
    'nuts'"
0024_b.txt,"TREES AND SHRUBS WITH NUTS
HAZELNUT
Jun
LU
NG-197
genus Corylus
Betulaceae (Birch family)
","FOOD USE: Pick the green leafy clusters in late summer when
the nutshells have turned light brown. (Don't wait for the husks
to turn brown!) Wear gloves for collecting beaked hazel. Dry
the husks, dance on them in a barrel or gunnysack, then pick
the nuts out by hand. Before doing this you can singe the glo-
chids off of beaked hazelnuts. Once separated, the nuts can
be cracked, shelled, and used like domestic hazelnuts-but
they taste better. Wild hazelnuts make a fantastic nut milk.
They store up to 2 years in the shell, but once cracked should
be used within 3-5 months. Conservation 1.
",True,"
    'hazelnuts'"
0025_a.txt,"TREES AND SHRUBS WITH NUTS
15 American hazel Corylus americana
3
openings. savannahs, and brushy areas, where it may and form petioles large,
This is a species of forest well-drained soil and clay flats. The terminal twigs wrapped
dense thickets gland-tipped It likes dry, hairs Dormant male catkins hang on a short stem. Nuts still abun-
have stickv. aromatic ruffled involucre densely covered in gland-tipped hairs. While due
dant in a stickv. in many areas, American hazel has decreased dramatically in much of its range
to fire suppression.
A
When the nuts first ripen the husk remains green.
TREES AND SHRUBS WITH NUTS 15 American hazel Corylus americana 3 openings. savannahs, and brushy areas, where it may and form petioles large, This is a species of forest well-drained soil and clay flats. The terminal twigs wrapped dense thickets gland-tipped It likes dry, hairs Dormant male catkins hang on a short stem. Nuts still abun- have stickv. aromatic ruffled involucre densely covered in gland-tipped hairs. While due dant in a stickv. in many areas, American hazel has decreased dramatically in much of its range to fire suppression. A When the nuts first ripen the husk remains green. ",,False,"
    []"
0025_b.txt,"SHRUBS
WITH
NUTS
OAK
genus Quercus
Fagaceae (Beech family)
ID difficulty 1.
","FOOD USE: All acorns are edible but contain tannins which should be leached from the nutmeats before
they are eaten in a serving-size quantity. Acorn size has a large impact on labor-efficiency, so the species
highlighted here are mostly those with larger acorns. You can shell acorns immediately or dry them first.
After shelling they can be hot-leached by boiling in several water changes, whole or chopped into smaller
pieces. Hot-leached acorns can be used like beans in chili, or they can be dried and ground into a flour that
can be mixed with other flours for baking. Acorns can also be cold-leached by grinding them into a fine flour
and soaking in several changes of cold water or percolating water through them. Cold-leached flour can fresh be
baked into a cheese-like food that is hearty and filling. Korean starch extraction involves pulverizing
meats in a wet blender and percolating cold water through the fine material; the starch granules extract are oil.
acorn settled by gravity out of the percolated water. Some acorns can also be pressed or boiled to of acorns in
then hard to generalize about the use of acorns as food because there are 3 main types or groups lumped together
It is each with distinct physical and chemical characteristics. Though traditionally that we traditionally split
as our ""acorns,"" region, these groups differ far more than many other groups of edible plants
up. GROUP: These 10-12 species have mostly medium-sized acorns unequal (but on two cotyledons, species
Conservation 1.
RED (BLACK) OAK yellow flesh, a velvety-hairy inner cup lining, and to high; oil
they are large). They have creamy meeting to with curved or angled faces. Tannin levels are moderate readily in the
often with a large These convolution, take two years to develop on the tree and germinate hot-leached in spring. or They cold-leached dry flour.
shell; once dried they the acorns small to large, longer than broad, with lining is not
levels moderate. keep for several years. They are ideal for making creamy-colored
WHITE flesh, having OAK nearly GROUP: equal About cotyledons 25 species, meeting difficult with to flat dry faces in the and shell. lacking When convolutions; dried they the are cup harder season than and red
hairy. oaks acorns. Large acorns Tannin of levels they this group are rancidify moderately are after more a low year to or high; two oil in levels storage. are They low. are These ideal develop for hot-leached in one or cold-
leached germinate flour in and Korean starch processing.
autumn;
broad
or
broader
than
long,
as
ORANGE FLESH dark GROUP: shells. These The flesh 12-15 is bright species orange have acorns. (fading small Like to to white tiny dull yellow-orange acorns, oaks, the cotyledons when seasons, dry). are approximately They grow are from high
mostly with very oil (35-55%) than other they develop over two leached and
equal, in tannin meet and with much flat hairs, higher faces, and in and germinate lack convolutions. in spring. taxonomists. They Like red are oaks, ideal for making oil and can also be
a eaten. cup with This velvety group is not widely recognized by
81
SHRUBS WITH NUTS OAK genus Quercus Fagaceae (Beech family) ID difficulty 1. QUICK CHECK: Nuts with a smooth, pliable shell and nipple-like tip, borne singly in a cup-like structure COLLECTIVE DESCRIPTION: Trees or shrubs, about 50 species native to our region, with highly variable leaf forms and ecological roles. Bark roughened in mature trees by plates, blocks, flakes, or fissures. Twigs moderately thick with winter buds clustered near the tips. Leaves alternate, simple, borne on short petioles. Blades thick and tough; the variable shapes include deeply pinnately lobed, ovate and toothed, and elliptic and entire. Veins pinnate, mostly flat above. Flowers wind-pollinated in spring. Male flowers hang in limp catkins, while the female are attached directly to the twigs or on short stalks, singly or in small groups. Fruit a spherical to elongated nut (acorn), radially symmetrical with a nipple-like tip and a thin, smooth, flexible shell, borne singly in a scaly cup (the scales sometimes supporting hair-like burs). At the bottom of the nut is a wide, light-colored zone of attachment. The nutmeat is creamy, yellowish, or bright orange, divided into two cotyledons (sometimes unequally), the surface smooth or with a few folds or convolutions, covered with a thin skin (testa) that is sometimes hairy. ECOLOGY: Most oaks are associated with fire and are drought-tolerant, although some are swamp trees. Generally they dominate slightly poorer soils than mesic trees such as maple, ash, elm, buckeye, and basswood. Oaks often occur in association with pines and hickories. All the species listed here are native. FOOD USE: All acorns are edible but contain tannins which should be leached from the nutmeats before they are eaten in a serving-size quantity. Acorn size has a large impact on labor-efficiency, so the species highlighted here are mostly those with larger acorns. You can shell acorns immediately or dry them first. After shelling they can be hot-leached by boiling in several water changes, whole or chopped into smaller pieces. Hot-leached acorns can be used like beans in chili, or they can be dried and ground into a flour that can be mixed with other flours for baking. Acorns can also be cold-leached by grinding them into a fine flour and soaking in several changes of cold water or percolating water through them. Cold-leached flour can fresh be baked into a cheese-like food that is hearty and filling. Korean starch extraction involves pulverizing meats in a wet blender and percolating cold water through the fine material; the starch granules extract are oil. acorn settled by gravity out of the percolated water. Some acorns can also be pressed or boiled to of acorns in then hard to generalize about the use of acorns as food because there are 3 main types or groups lumped together It is each with distinct physical and chemical characteristics. Though traditionally that we traditionally split as our ""acorns,"" region, these groups differ far more than many other groups of edible plants up. GROUP: These 10-12 species have mostly medium-sized acorns unequal (but on two cotyledons, species Conservation 1. RED (BLACK) OAK yellow flesh, a velvety-hairy inner cup lining, and to high; oil they are large). They have creamy meeting to with curved or angled faces. Tannin levels are moderate readily in the often with a large These convolution, take two years to develop on the tree and germinate hot-leached in spring. or They cold-leached dry flour. shell; once dried they the acorns small to large, longer than broad, with lining is not levels moderate. keep for several years. They are ideal for making creamy-colored WHITE flesh, having OAK nearly GROUP: equal About cotyledons 25 species, meeting difficult with to flat dry faces in the and shell. lacking When convolutions; dried they the are cup harder season than and red hairy. oaks acorns. Large acorns Tannin of levels they this group are rancidify moderately are after more a low year to or high; two oil in levels storage. are They low. are These ideal develop for hot-leached in one or cold- leached germinate flour in and Korean starch processing. autumn; broad or broader than long, as ORANGE FLESH dark GROUP: shells. These The flesh 12-15 is bright species orange have acorns. (fading small Like to to white tiny dull yellow-orange acorns, oaks, the cotyledons when seasons, dry). are approximately They grow are from high mostly with very oil (35-55%) than other they develop over two leached and equal, in tannin meet and with much flat hairs, higher faces, and in and germinate lack convolutions. in spring. taxonomists. They Like red are oaks, ideal for making oil and can also be a eaten. cup with This velvety group is not widely recognized by 81 ",True,"
    acorns"
